timestamp,slice,q10_bytes,q50_bytes,q90_bytes,q10_mbps,q50_mbps,q90_mbps
2024-07-10 16:00:00,URLLC,0.0,4926.582940928797,428555.55237137596,0.0,6.56877725457173e-05,0.005714074031618346
2024-07-10 16:00:00,URLLC_eMBB_MIX,158715.74832199258,5193406.586355163,18230442.55084978,0.0021162099776265678,0.06924542115140217,0.24307256734466376
2024-07-10 16:00:00,eMBB,5905676.364086826,25784999.214532144,1631742988.3097978,0.07874235152115769,0.3437999895270953,21.75657317746397
2024-07-10 16:00:00,mMTC,9456.395372344808,59936.17918658319,253543.69683157568,0.0001260852716312641,0.0007991490558211092,0.0033805826244210093
2024-07-10 16:10:00,URLLC,0.0,4977.378526365015,621689.6555387375,0.0,6.63650470182002e-05,0.008289195407183168
2024-07-10 16:10:00,URLLC_eMBB_MIX,154423.133359632,5142547.511704981,15559842.683549274,0.0020589751114617597,0.06856730015606641,0.20746456911399033
2024-07-10 16:10:00,eMBB,13220127.34913846,36607090.958259575,1480846191.3515675,0.17626836465517948,0.48809454611012765,19.744615884687565
2024-07-10 16:10:00,mMTC,6468.579177019588,54072.73642841421,233264.34258372264,8.624772236026118e-05,0.0007209698190455227,0.003110191234449635
2024-07-10 16:20:00,URLLC,0.0,4389.902609864602,399110.0570613332,0.0,5.8532034798194695e-05,0.005321467427484443
2024-07-10 16:20:00,URLLC_eMBB_MIX,163369.11735861033,4890595.19204057,101792077.07386346,0.0021782548981148044,0.06520793589387426,1.3572276943181796
2024-07-10 16:20:00,eMBB,1004647.1736652163,128766074.71303937,1951783462.8955402,0.013395295648869552,1.7168809961738583,26.023779505273872
2024-07-10 16:20:00,mMTC,5730.1777921564635,46467.8141745559,241939.63399995305,7.640237056208617e-05,0.0006195708556607453,0.0032258617866660405
2024-07-10 16:30:00,URLLC,0.0,3911.4732785374736,729619.4650609338,0.0,5.2152977047166315e-05,0.009728259534145786
2024-07-10 16:30:00,URLLC_eMBB_MIX,123658.4349373136,5957752.21318819,17469826.06986765,0.0016487791324975149,0.07943669617584254,0.23293101426490198
2024-07-10 16:30:00,eMBB,1605882.9445588593,118612361.22578464,1527343531.818751,0.021411772594118122,1.5814981496771285,20.364580424250015
2024-07-10 16:30:00,mMTC,5058.221063953719,54921.755191491095,271391.5325354318,6.744294751938291e-05,0.0007322900692198813,0.0036185537671390906
2024-07-10 16:40:00,URLLC,0.0,15189.687198785039,1278533.8196002364,0.0,0.0002025291626504672,0.017047117594669817
2024-07-10 16:40:00,URLLC_eMBB_MIX,119906.74661943442,6054658.700166401,16549092.49120233,0.001598756621592459,0.08072878266888535,0.22065456654936438
2024-07-10 16:40:00,eMBB,10060059.73079657,34610746.878690265,1337222262.2742417,0.13413412974395425,0.4614766250492035,17.829630163656557
2024-07-10 16:40:00,mMTC,6146.351779347529,42241.9536031708,244034.16019987897,8.195135705796706e-05,0.0005632260480422773,0.003253788802665053
2024-07-10 16:50:00,URLLC,0.0,5700.099983313722,607217.9965097934,0.0,7.600133311084963e-05,0.008096239953463912
2024-07-10 16:50:00,URLLC_eMBB_MIX,180574.57635301776,5006641.508323574,15566059.298587117,0.0024076610180402366,0.06675522011098099,0.20754745731449492
2024-07-10 16:50:00,eMBB,36986294.26611049,205176200.42763388,1317009331.400997,0.4931505902148065,2.7356826723684518,17.56012441867996
2024-07-10 16:50:00,mMTC,6395.823328354723,53433.5924289519,251756.32013883028,8.527764437806297e-05,0.000712447899052692,0.003356750935184404
2024-07-10 17:00:00,URLLC,0.0,4807.138987228655,411907.40178236325,0.0,6.409518649638207e-05,0.00549209869043151
2024-07-10 17:00:00,URLLC_eMBB_MIX,112351.60426283226,4111357.0285544507,12511635.21741745,0.0014980213901710968,0.054818093714059345,0.16682180289889934
2024-07-10 17:00:00,eMBB,18681223.19862037,66155907.43897836,1753096301.64733,0.24908297598160495,0.8820787658530448,23.374617355297733
2024-07-10 17:00:00,mMTC,3844.107954168167,31095.11827796751,206180.88123485536,5.125477272224223e-05,0.0004146015770395668,0.002749078416464738
2024-07-10 17:10:00,URLLC,0.0,4943.133395467552,185206.72707644798,0.0,6.59084452729007e-05,0.002469423027685973
2024-07-10 17:10:00,URLLC_eMBB_MIX,167977.2749203417,5055395.373631318,114144242.93061556,0.0022396969989378897,0.06740527164841757,1.5219232390748743
2024-07-10 17:10:00,eMBB,13367315.090011397,35598037.379447915,1936011515.5287077,0.17823086786681863,0.4746404983926389,25.813486873716105
2024-07-10 17:10:00,mMTC,8765.277890505862,53641.69561972798,277660.3396487817,0.0001168703718734115,0.0007152226082630398,0.003702137861983756
2024-07-10 17:20:00,URLLC,0.0,4472.469709671815,557443.020690259,0.0,5.963292946229086e-05,0.007432573609203454
2024-07-10 17:20:00,URLLC_eMBB_MIX,212237.4209814731,4632526.130185835,18802305.50653841,0.0028298322797529747,0.06176701506914446,0.25069740675384544
2024-07-10 17:20:00,eMBB,14128525.110852879,37184707.69334468,2026458341.65513,0.18838033481137173,0.4957961025779291,27.01944455540173
2024-07-10 17:20:00,mMTC,3524.9497442255088,47049.83777392607,278959.4769933504,4.699932992300678e-05,0.0006273311703190143,0.0037194596932446727
2024-07-10 17:30:00,URLLC,0.0,8234.10997024898,471903.6468293637,0.0,0.00010978813293665306,0.0062920486243915165
2024-07-10 17:30:00,URLLC_eMBB_MIX,128960.3287898955,5367548.300714632,227431345.9013104,0.0017194710505319402,0.0715673106761951,3.0324179453508053
2024-07-10 17:30:00,eMBB,3141963.488670399,28561815.10774748,1358642237.768017,0.04189284651560532,0.3808242014366331,18.115229836906895
2024-07-10 17:30:00,mMTC,4366.445445468344,35794.75820755638,300000.5956943635,5.821927260624458e-05,0.0004772634427674184,0.004000007942591513
2024-07-10 17:40:00,URLLC,0.0,6456.256059276072,451537.29119296436,0.0,8.608341412368095e-05,0.006020497215906192
2024-07-10 17:40:00,URLLC_eMBB_MIX,179093.64658199795,5810413.836730538,23837625.696262766,0.0023879152877599725,0.07747218448974051,0.3178350092835035
2024-07-10 17:40:00,eMBB,860515.8974549045,40605394.10600686,1687364550.7717571,0.011473545299398728,0.5414052547467582,22.498194010290092
2024-07-10 17:40:00,mMTC,5996.763408776519,60656.916707350676,343192.93541233137,7.995684545035358e-05,0.0008087588894313424,0.004575905805497752
2024-07-10 17:50:00,URLLC,0.0,6237.551197697063,1346364.4767314882,0.0,8.31673493026275e-05,0.017951526356419844
2024-07-10 17:50:00,URLLC_eMBB_MIX,260651.46603798203,4912882.060014471,11929514.535434699,0.003475352880506427,0.06550509413352629,0.15906019380579597
2024-07-10 17:50:00,eMBB,1900569.3836877155,455599684.21478194,1836868072.5212462,0.025340925115836205,6.0746624561970926,24.491574300283283
2024-07-10 17:50:00,mMTC,4728.983709600576,43824.33028953341,258245.26853281938,6.305311612800768e-05,0.0005843244038604455,0.0034432702471042585
2024-07-10 18:00:00,URLLC,0.0,4490.333428490854,584396.022204438,0.0,5.987111237987806e-05,0.007791946962725839
2024-07-10 18:00:00,URLLC_eMBB_MIX,176328.9299373592,5105548.859115716,18888596.21893169,0.002351052399164789,0.06807398478820954,0.25184794958575585
2024-07-10 18:00:00,eMBB,1260365.9617324257,62491978.048074216,1518980175.3355746,0.016804879489765678,0.833226373974323,20.253069004474327
2024-07-10 18:00:00,mMTC,6741.404854787655,59124.2506171163,254973.7980471507,8.988539806383539e-05,0.0007883233415615506,0.0033996506406286757
2024-07-10 18:10:00,URLLC,0.0,5303.615792642988,1679206.401767959,0.0,7.071487723523984e-05,0.02238941869023945
2024-07-10 18:10:00,URLLC_eMBB_MIX,203794.70270623695,5643388.063498832,26151419.453031637,0.002717262702749826,0.07524517417998443,0.3486855927070885
2024-07-10 18:10:00,eMBB,2496812.8856610707,46856073.80317441,2119203539.53991,0.03329083847548094,0.6247476507089921,28.256047193865466
2024-07-10 18:10:00,mMTC,6039.676648492293,38931.43595227422,250741.92616898398,8.052902197989723e-05,0.0005190858126969896,0.00334322568225312
2024-07-10 18:20:00,URLLC,0.0,4399.043887780809,508729.31110428274,0.0,5.865391850374412e-05,0.0067830574813904365
2024-07-10 18:20:00,URLLC_eMBB_MIX,178279.3143598368,5482388.44688505,81752748.06222767,0.0023770575247978242,0.07309851262513399,1.0900366408297022
2024-07-10 18:20:00,eMBB,571817.819785694,93751773.57976392,1718774727.2066593,0.007624237597142587,1.2500236477301856,22.91699636275546
2024-07-10 18:20:00,mMTC,5722.576253174702,44524.043933960354,236971.7435064117,7.630101670899603e-05,0.0005936539191194714,0.003159623246752156
2024-07-10 18:30:00,URLLC,0.0,9337.502205060868,662079.8747722887,0.0,0.00012450002940081158,0.008827731663630517
2024-07-10 18:30:00,URLLC_eMBB_MIX,211036.12113888163,5114912.895798468,26251387.050655555,0.0028138149485184218,0.06819883861064624,0.35001849400874074
2024-07-10 18:30:00,eMBB,2961642.428403837,68176520.99896196,1642258408.1689732,0.03948856571205116,0.9090202799861594,21.89677877558631
2024-07-10 18:30:00,mMTC,3744.751746459478,40902.3876592382,242762.1109484778,4.993002328612637e-05,0.0005453651687898427,0.003236828145979704
2024-07-10 18:40:00,URLLC,0.0,24336.82271417691,624224.8877938084,0.0,0.0003244909695223588,0.008322998503917444
2024-07-10 18:40:00,URLLC_eMBB_MIX,145526.49737046318,5245773.018747614,11937155.431561463,0.0019403532982728425,0.06994364024996819,0.15916207242081948
2024-07-10 18:40:00,eMBB,8800882.176945645,78184938.08429214,1336611144.8458192,0.1173450956926086,1.0424658411238952,17.82148193127759
2024-07-10 18:40:00,mMTC,1097.9161129940524,32763.77866707628,249833.53591178777,1.4638881506587366e-05,0.0004368503822276837,0.00333111381215717
2024-07-10 18:50:00,URLLC,0.0,4184.774400538018,674528.5291235584,0.0,5.5796992007173576e-05,0.008993713721647445
2024-07-10 18:50:00,URLLC_eMBB_MIX,147787.0167386485,4870253.850078469,16111513.570266293,0.0019704935565153132,0.06493671800104625,0.2148201809368839
2024-07-10 18:50:00,eMBB,11564905.503771886,45366067.321791716,1599586542.5074327,0.15419874005029183,0.6048808976238895,21.32782056676577
2024-07-10 18:50:00,mMTC,4651.20755853616,44902.45342070556,275378.0283063861,6.201610078048213e-05,0.0005986993789427409,0.0036717070440851476
2024-07-10 19:00:00,URLLC,0.0,4383.534836897656,400062.16041585885,0.0,5.844713115863541e-05,0.005334162138878118
2024-07-10 19:00:00,URLLC_eMBB_MIX,138043.39939734805,5961322.808080135,21556116.84875124,0.0018405786586313075,0.07948430410773513,0.2874148913166832
2024-07-10 19:00:00,eMBB,18525652.89784128,46566876.95577623,1535641857.0430677,0.24700870530455038,0.6208916927436832,20.475224760574235
2024-07-10 19:00:00,mMTC,5683.956113496452,40603.37306666633,263102.31875358743,7.578608151328604e-05,0.0005413783075555511,0.003508030916714499
2024-07-10 19:10:00,URLLC,0.0,7953.758813019404,540432.5923121687,0.0,0.00010605011750692539,0.007205767897495582
2024-07-10 19:10:00,URLLC_eMBB_MIX,109330.86924636849,5980464.851224276,14117290.721701276,0.0014577449232849131,0.07973953134965701,0.18823054295601702
2024-07-10 19:10:00,eMBB,7211885.430929399,54606126.04670989,1718591721.1697938,0.09615847241239199,0.7280816806227985,22.91455628226392
2024-07-10 19:10:00,mMTC,8185.660242514484,40613.71748138743,261273.2820326344,0.0001091421365668598,0.0005415162330851657,0.0034836437604351253
2024-07-10 19:20:00,URLLC,0.0,6232.485812954206,451125.4452074869,0.0,8.309981083938942e-05,0.006015005936099826
2024-07-10 19:20:00,URLLC_eMBB_MIX,189468.95768748393,6394572.2530735275,12928590.023844559,0.0025262527691664524,0.0852609633743137,0.17238120031792747
2024-07-10 19:20:00,eMBB,1558061.3716979523,108387433.4725596,2144492087.682585,0.020774151622639365,1.4451657796341282,28.593227835767802
2024-07-10 19:20:00,mMTC,1789.3247945472403,35276.6419340553,257750.67785781744,2.3857663927296538e-05,0.00047035522578740396,0.0034366757047708993
2024-07-10 19:30:00,URLLC,0.0,7140.225118349239,479193.3995317619,0.0,9.520300157798986e-05,0.006389245327090159
2024-07-10 19:30:00,URLLC_eMBB_MIX,124122.2666822923,6133196.562297915,21403350.719080154,0.0016549635557638973,0.0817759541639722,0.2853780095877354
2024-07-10 19:30:00,eMBB,12013724.798788022,50694303.91881149,1448529221.9702718,0.16018299731717364,0.6759240522508199,19.313722959603624
2024-07-10 19:30:00,mMTC,4153.8289950876215,35565.05753720606,220793.67399549868,5.5384386601168285e-05,0.00047420076716274753,0.0029439156532733157
2024-07-10 19:40:00,URLLC,0.0,7487.392527634848,990544.7104222387,0.0,9.983190036846464e-05,0.013207262805629848
2024-07-10 19:40:00,URLLC_eMBB_MIX,206553.7903007313,5570809.194287088,109709987.25556406,0.002754050537343084,0.07427745592382783,1.4627998300741876
2024-07-10 19:40:00,eMBB,5261064.701547919,34917228.10673955,1398769037.432823,0.07014752935397225,0.465563041423194,18.650253832437638
2024-07-10 19:40:00,mMTC,2710.139156471245,48242.198576590694,282698.2084336963,3.613518875294993e-05,0.0006432293143545425,0.003769309445782617
2024-07-10 19:50:00,URLLC,0.0,8962.358487399651,409743.5594934434,0.0,0.00011949811316532868,0.005463247459912579
2024-07-10 19:50:00,URLLC_eMBB_MIX,135858.44572278686,5273873.334809552,14707401.105172949,0.0018114459429704915,0.07031831113079402,0.196098681402306
2024-07-10 19:50:00,eMBB,1820540.072004051,105759889.58952345,1777918778.5304937,0.02427386762672068,1.410131861193646,23.705583713739916
2024-07-10 19:50:00,mMTC,3093.303455589259,47100.33607059473,213012.68519413643,4.1244046074523456e-05,0.0006280044809412631,0.002840169135921819
2024-07-10 20:00:00,URLLC,0.0,7364.485765115376,473403.3462277554,0.0,9.819314353487168e-05,0.006312044616370072
2024-07-10 20:00:00,URLLC_eMBB_MIX,146629.6215238202,4240574.03635681,10975845.151521632,0.001955061620317603,0.056540987151424124,0.14634460202028843
2024-07-10 20:00:00,eMBB,8627800.03298316,153401377.22756487,1345225517.4780157,0.11503733377310879,2.0453516963675313,17.93634023304021
2024-07-10 20:00:00,mMTC,3970.687307118562,54930.84224561071,288595.09498155344,5.294249742824749e-05,0.0007324112299414761,0.003847934599754046
2024-07-10 20:10:00,URLLC,0.0,7614.914513379601,240933.53997260123,0.0,0.00010153219351172801,0.0032124471996346827
2024-07-10 20:10:00,URLLC_eMBB_MIX,113608.46973748859,6161419.487679901,77972213.601974,0.001514779596499848,0.082152259835732,1.0396295146929866
2024-07-10 20:10:00,eMBB,10083185.114918733,222184212.86370566,1136875054.6564112,0.13444246819891645,2.9624561715160755,15.158334062085482
2024-07-10 20:10:00,mMTC,6119.066605244515,46309.644507656354,275335.08717389964,8.158755473659354e-05,0.0006174619267687514,0.003671134495651995
2024-07-10 20:20:00,URLLC,0.0,8607.83095586185,319237.4221005351,0.0,0.00011477107941149133,0.004256498961340469
2024-07-10 20:20:00,URLLC_eMBB_MIX,116606.58431202557,5384175.917293599,10713163.76376354,0.0015547544574936744,0.07178901223058132,0.14284218351684722
2024-07-10 20:20:00,eMBB,40493797.56409529,97801164.90830962,1316275579.1609924,0.5399173008546039,1.304015532110795,17.550341055479898
2024-07-10 20:20:00,mMTC,6620.004236045319,43857.268925877586,285950.7964936498,8.826672314727092e-05,0.0005847635856783678,0.0038126772865819973
2024-07-10 20:30:00,URLLC,0.0,7677.2649335135175,470328.129332083,0.0,0.0001023635324468469,0.006271041724427774
2024-07-10 20:30:00,URLLC_eMBB_MIX,113288.75852524226,4948935.70093649,14531014.795853093,0.0015105167803365635,0.06598580934581985,0.19374686394470791
2024-07-10 20:30:00,eMBB,13893146.949964536,25645085.391849685,1578362011.7340336,0.18524195933286047,0.34193447189132914,21.04482682312045
2024-07-10 20:30:00,mMTC,6379.730498599724,44868.811554267355,294274.99032459466,8.506307331466298e-05,0.0005982508207235648,0.003923666537661262
2024-07-10 20:40:00,URLLC,0.0,17300.57616404673,682180.4706301683,0.0,0.0002306743488539564,0.009095739608402244
2024-07-10 20:40:00,URLLC_eMBB_MIX,215683.24355603295,6114213.627967716,16522842.848037004,0.002875776580747106,0.08152284837290288,0.22030457130716005
2024-07-10 20:40:00,eMBB,15979783.7409953,83383150.8578735,1580017590.2531705,0.21306378321327066,1.1117753447716467,21.066901203375608
2024-07-10 20:40:00,mMTC,3741.645106473241,41896.85516312786,230221.14485320705,4.9888601419643214e-05,0.0005586247355083715,0.003069615264709427
2024-07-10 20:50:00,URLLC,0.0,16705.364687142395,491730.11993083847,0.0,0.00022273819582856527,0.006556401599077846
2024-07-10 20:50:00,URLLC_eMBB_MIX,217882.47679018337,5386994.642672826,11134001.290273549,0.0029050996905357783,0.07182659523563768,0.14845335053698067
2024-07-10 20:50:00,eMBB,6318079.524443006,131495246.25930789,1705970879.912441,0.08424106032590674,1.7532699501241051,22.746278398832548
2024-07-10 20:50:00,mMTC,4720.813698821885,50108.904475643925,288901.37012628454,6.294418265095847e-05,0.000668118726341919,0.0038520182683504604
